did	duration_rate	gap_meanlog	gap_sdlog
did:plc:xml7mfbktfmjwzidqu2kum7j	0.002060595081838	6.9635428940254	2.05380973780039
did:plc:xmsswvksub3nrvnhofsl4aws	0.00349767754219798	6.73127622121197	1.8345993228243
did:plc:xmt24ge7gsaysizd4gao4b3e	0.00304633637980202	7.37455298503549	2.0240406763447
did:plc:xmwxremwpqbprzt4qavwbgdj	0.0034755744356574	7.6743104403653	1.95424381337202
did:plc:xn3ixxdsuvs7sntmdi325stf	0.00397261158984796	6.98476048803055	1.75381900320783
did:plc:xn4macd4ygapntjbsgrspzfb	0.00272646718033919	6.87738126136211	1.92534888150496
did:plc:xnawy6c5xtxarhpcsjd3sqxf	0.00209577035446408	7.53509310353266	2.18403019089375
did:plc:xnbfkdvr73bhhff5o5yuhdqa	0.00809307031270763	7.81701980021218	1.58049749076261
did:plc:xncxyxlsjcpnb57x2zp73t32	0.00389792313813544	7.14138582778162	2.08176377363077
did:plc:xndpogtfn7wpdmlfounbhwlk	0.00468039582793671	7.55951320362848	2.08026276812648
did:plc:xnf3wvmii35f2zqjiwop2pgh	0.00274284900100362	6.98512430701328	2.24902995537232
did:plc:xnfquqivk4jhnsczog44fhha	0.00334790291091406	7.68659878775297	2.19089514560388
did:plc:xnfy2pjcovksuuc6afwastbf	0.00434719605876199	7.7446019302062	2.14517793527753
did:plc:xnfynn6uz24vkshmhql5z3n2	0.00399319677614862	7.383139759235	1.96003585971226
did:plc:xnitw6x2mu3sp5ody3iviryn	0.00264061262233638	8.22171820022334	1.81213693990254
did:plc:xnjxbopcjxjn67o7ubl7jw2k	0.00651425762077296	7.65422906071692	1.63650061397345
did:plc:xnlxnhenfnpup6bl63mjyvgs	0.00364676840253193	6.99928955526543	1.87342011744764
did:plc:xnmwkpx7htzgdlfgc7jyeupi	0.00343027591395388	6.94612528725153	2.19609501537805
did:plc:xnnia4nftgajgdwk3lfiye6u	0.00654116145659291	7.64215625669881	1.68674175786137
did:plc:xnunazptsgyqvwt5fjd67cfb	0.00282701711494792	7.17149546020608	2.13460772849318
did:plc:xnus76ch2tz2uji3csanjken	0.00277296360503073	7.02508389874088	2.38749563512654
did:plc:xnwdb6wv3wkfpywghljnwemm	0.00668594146024593	7.82405957100685	1.87726267103462
did:plc:xo2jemf63m6v7me76igsknd3	0.00305056143324654	7.85779179023596	1.8482624987098
did:plc:xo3aofkd7y3f7wajvzd3fcch	0.00268219285621621	7.51767435285482	2.14632165246658
did:plc:xo5yulgxdgissdzv3ydcucve	0.0029709758513	7.21068568266981	2.17586688540388
did:plc:xo6atnlmdo25sqdnq43r6kx6	0.00504032258414012	7.29012204010795	1.67276635310492
did:plc:xo6masoiwupu5nfax3rpzgia	0.00390339107129892	7.43006476023698	2.25867057460771
did:plc:xoawrokrj2wiajbdig4h4txd	0.00229965824529804	7.02098375045459	2.27149171294495
did:plc:xoc6dhlipyb2plo6vwzcmhjt	0.0021278388742255	6.57471316115093	2.2024177274224
did:plc:xocw57qrplpoffhbwv26eviy	0.00225198530290242	6.88634325431262	2.52024583563801
did:plc:xod5pvsdjyglndyu65dukzfj	0.00246772968873813	6.90550542031785	2.72761883568295
did:plc:xogiyuchxv7vq63fh467pa2r	0.00373166337998562	6.33092220961124	2.18316434769505
did:plc:xohlbuf5dh5euczalkn5rdom	0.00315344370398168	7.20291903054839	1.85546571853556
did:plc:xoj3wrnowwc76nvbzyf6dlli	0.00403557015958942	6.4595896319431	1.82811268213188
did:plc:xoji54flivcjotmvfuf3w7oo	0.0045550979667578	7.2231943845807	1.97866131992129
did:plc:xojvasbknkisvbqksjzcjkby	0.00540175557112651	7.8700435797423	1.67976018524285
did:plc:xolfjg73fwzudbq72t76nffw	0.0041311120143434	7.45544302215315	1.99691385635637
did:plc:xon2fa47hel5uqpnt43s5mgp	0.013584905682232	8.17393157036086	1.68495095492375
did:plc:xooekw4ekzw46ykzk2vrhj6p	0.00297336623029399	7.20718853542074	2.25472162080525
did:plc:xor46hnbh3ocrajthzspqfdz	0.00345595576421225	7.50830450203222	2.16295940884175
did:plc:xorjh6xa3iie3lehskkildyj	0.00368111064403523	6.85351316098422	2.11984393568357
did:plc:xovul4xyj6cmlomg6foekvxo	0.00409698058169812	6.94950950874079	2.01913167420143
did:plc:xp6imq24d26wivbfxk6dbohu	0.00320861911630958	6.64845951602874	2.05879461262458
did:plc:xp7eobhlqphhpipu7nswm7sj	0.00824001690653823	7.45049013008996	1.844557605837
did:plc:xp7mg4skxxnnvl66wujd54jp	0.0038713310343112	7.35133972481206	2.00613278169254
did:plc:xpabyk7gnhaskeegqc2vl6ha	0.00548210254810652	7.83183044505614	2.14859497366407
did:plc:xpgrpdel7q7w2fxhah5hliro	0.00526118000812935	7.38917017902647	1.73981936129029
did:plc:xpl4bpdiwk7zxw2ghurki4wt	0.00313161235717328	6.95082158086601	2.01943550788417
did:plc:xpl5sa4khbrihkik2whauxrn	0.00283006154277505	8.18371207547413	1.50734623451243
did:plc:xplwyfipobfsu2nzi6ldpnmu	0.00296171868107463	6.64723778707909	2.24041022821861
did:plc:xppdbkscdghp7ul7he3mrinl	0.00282596408868555	6.76154268168725	1.99666397008273
did:plc:xpqlx7d7bq3rqrmra55obgyw	0.00283973471861799	6.80589396110382	1.66782404946376
did:plc:xptrfpczqftlbzoxzbh56xyv	0.00226190159398909	7.06460262927736	1.98103456801787
did:plc:xpuzyabu23thx3ald6czzmp2	0.00236509615989006	7.38648895934807	2.05449720340166
did:plc:xpvrlebhck7zdhtogfkx23w7	0.0081280162765604	8.23106019140271	1.86288947552704
did:plc:xpwvhlqhxyd5v7nnwv3gypoz	0.00410813676120844	6.79652818176291	2.1317022058561
did:plc:xpwwgenxcyod3dvxlvcahlwn	0.00919045757029618	8.95866871689355	1.05241710989761
did:plc:xq4losba3neqxra3ccborz43	0.00202538970669999	7.89267942474283	1.94425043909463
did:plc:xq4ownhhqpww7v7qdzrg23bd	0.00296894483714839	7.21467262493064	2.18083741241576
did:plc:xqcpvvzdrszhr2w3hgcqmryv	0.00333560245074631	7.34835297415349	2.21313558772311
did:plc:xqgsetv33vbzljiaueqqn3ds	0.00417983484579789	6.93301324306215	2.28845934228774
did:plc:xqj3kiybtoxkfkkqbcgeu7oe	0.00512087101007735	6.92086336827939	1.67034798804727
did:plc:xqnjs4wdr3mjphj3meu454ya	0.00482712168916752	7.02782207649189	1.90305233126567
did:plc:xqp6m3szioubtkybmvjdupln	0.00224239188474763	7.08309211144244	2.43192151855938
did:plc:xqtksum3iq4qtta55mujtsma	0.00272733549697702	7.13556030066388	2.12713982039141
did:plc:xqu5mimapywmtcu4c7zg65if	0.00299715270506957	7.25398025604729	2.51732129633864
did:plc:xque52uon464u4u32b6mhi5r	0.0027632205814092	6.70002712688229	2.27071321876783
did:plc:xqux44ugq2rix4mu2nox77nt	0.00260383003105729	6.49490589150053	1.809841347942
did:plc:xqwbi264qonknt573xcc3tp7	0.010759919309419	8.09701375511697	1.50663010940525
did:plc:xqx2clxd3xvdhookh526adx7	0.00236387349207119	7.42406782366221	2.09088930524872
did:plc:xqylvqobzbcuojuhes6vedcl	0.00703205791233706	7.41656683842225	1.87851612430209
did:plc:xqytylhgans7dxgbglgo2fuv	0.00476465492350995	7.90926443051686	1.84747068134585
did:plc:xr2khfoprs6og2zjw2kgeocu	0.00402755696901129	6.92878698310825	2.07048016347178
did:plc:xr47f2wu52grlarhgtzmwey5	0.00226735491347446	6.31164036435175	2.48089576507771
did:plc:xr5mkvjeid33xvq53cu6rvob	0.00323544051778003	7.4570765304146	2.49668864291635
did:plc:xr6kjdwgys3cpsd2awscqjuz	0.00409836065600105	7.33186105940052	2.09041902550742
did:plc:xrcdmowwe7hqa2owl2kvvd52	0.009783183512532	7.86198211655675	1.70717478894016
did:plc:xrdlsz3qcdvyuwhhkdah5tox	0.00633412510071609	7.07286649333695	1.84224569882633
did:plc:xrhqaoavc2osovhizu54xx65	0.00240572171657111	7.4619406404188	2.62491227117735
did:plc:xrhxc6zgbgrfxtwxwtzwlesp	0.00613685179695024	7.76559588281165	1.72132262559797
did:plc:xri5rk43fy6dzqvhvj34tmrd	0.00418910831960325	7.16798584727017	1.92219263903441
did:plc:xripyqx7bgfnacnxvn3l24bs	0.00329552078206102	6.54258275075496	1.9324921111704
did:plc:xrlkc3urjbsnc7d7ofwzbrfy	0.00381258151934178	7.4251833733042	2.08226173830177
did:plc:xrlri5en2757iv3wxvylil3t	0.00385794836316223	7.34179358930691	2.03575426337217
did:plc:xrmtcqabyijgz4jng6aqcyxz	0.00331508175970224	6.87697851476972	2.14047964503051
did:plc:xrnqnd2p74amhqozq2fagcs4	0.00325313453077527	7.35009391662849	1.83648489149186
did:plc:xrpmwhuig7ktodoho3k7t6w4	0.00226372382576174	6.78427095164461	2.11707771310233
did:plc:xrpubnpyc3dd6rzzz3aifily	0.00553786515350834	7.0143462448074	2.71743813293418
did:plc:xrs7uicyfcp5qbnhnqy7kucb	0.00361376120304805	6.47620859718248	1.8503998892357
did:plc:xrtadldafuh4hetypsukuvdw	0.00609853956222113	7.86837316782	1.57568948319537
did:plc:xru2ugffxh3hcjazgnqkywqe	0.0050036258165233	6.98906051250257	1.7732295887539
did:plc:xryen3fypnoz2x3wk2wonjwm	0.0123456790181734	8.39135709814822	1.49369105993934
did:plc:xrzzq56w2gdeo2d4f43va6yy	0.00471738571146539	6.86183463293776	1.87328034242751
did:plc:xs2b4kfbijtug7epz25blx7l	0.0043418405170055	8.02785271172353	1.98211578034
did:plc:xs5efas6yakmnwxjf42w7wbn	0.00219842564364678	6.75401655869201	2.07617352106071
did:plc:xs6m4zsrcmn5fyjanq6t4sg2	0.00243949723739269	6.24855576338844	2.04953493986448
did:plc:xsakykha7i45jiwrnerngosh	0.00431010355448117	6.49246309339333	2.05910409620765
did:plc:xsaptc25xqdakil3wh37r4px	0.00467712733873932	7.28445178657688	2.26292404595639
did:plc:xsd2g766acjt2mozxstalj4u	0.00875752600218347	7.35235590297936	1.74546170805948
did:plc:xsfvwufcm4dj2ilcwyhfwcsc	0.00402988453729343	6.93782852961365	1.98015484817705
did:plc:xsga73k6tbivpkg2fb4fntjf	0.00876062870459722	8.02822445058336	1.9700012909695
did:plc:xsh2xef2up4hp5r56marfm4d	0.00218413180768352	7.50718660794897	2.08067558849453
did:plc:xskxh5hn5ox3hya6zdal5bfs	0.00425994349077938	6.78883447246176	1.70009954996954
did:plc:xsl4nak2uzgzxvonvfzqtab4	0.00269816359701149	7.12669463288167	1.98869693004132
did:plc:xsobyi6ylq4cuponz4nvsdxy	0.00363873857100897	7.13034639079795	2.26490636937297
did:plc:xsqdmwad4jlhdc57zm6riefo	0.00423994974898097	6.27770524849449	2.26943968761728
did:plc:xsyb67ynma46gdiyd3szv32i	0.00601106035145505	7.10362830063636	1.8294913845612
did:plc:xsz2a3sdx735waaaanlkbxss	0.00683735816257176	7.5019852300676	1.80802222467585
did:plc:xt2mo2ltv6uduce7iewlpao6	0.00398162327718454	7.62397940108553	2.28126028287214
did:plc:xt3bj4mtlexqf267dw3vuggy	0.00331491712717338	7.16761803354458	1.86578300874479
did:plc:xt52oii43fazra27u5ddvmjd	0.00533899764918118	6.87097859102459	1.78723944555803
did:plc:xt6g4fytvnnby2k2i3ocyu6w	0.00405875531509099	7.68525064122903	1.89550096626565
did:plc:xt7c5vwmhnuzazkiiaosi62u	0.00733732380880343	8.1788746109942	1.65608237892031
did:plc:xt7yrrgflnhvgxtzsg6jg5qo	0.00265020328284381	6.60385612594533	2.06758743519114
did:plc:xta6l3iotipyezggpejinf7q	0.00387596899231061	7.447464163192	1.81406257146124
did:plc:xtbewn3sstjasdgxdvpdrkf5	0.00438413361276162	7.76816754563777	1.95962031829905
did:plc:xtbkxs4eybkqdbfzz5q76psk	0.00528960592496203	7.33774690989744	1.91094443354699
did:plc:xtbs4xd4gcmqfloysyfsspnv	0.0031032177987718	6.62696795108115	2.26657140906968
did:plc:xtckzwlq2f3fhbpsjcstefhy	0.00464405384840796	7.16930896661386	1.80205387416151
did:plc:xteg5raxi27vtjtuquo76kps	0.00205368402099171	7.47741883649188	1.98902703997095
did:plc:xtfssbavew65vgwmm5kzh7h3	0.00714354668045351	7.0777893165759	1.63830679884092
did:plc:xth5w6kzmtvswiu6w67p7xvj	0.00573554487912207	7.42039770682162	2.03042277329062
did:plc:xtit4n32lwavzfclogm3ulpj	0.00231527797627809	6.43367153963586	1.91713835193896
did:plc:xtjmbfftmrpcfoyraqui7bmj	0.00370462870464309	6.59434628985515	1.68590008297246
did:plc:xtkwrlseqzoeiqk64lnwwycw	0.00462865558685241	7.0003804011772	1.9552538140711
did:plc:xtl5rk575v7exikrvang5v42	0.00275993843232339	7.89734268706697	1.80548822931379
did:plc:xtlh35f4mzbzjt4456htywba	0.00886262924983884	7.58862471061307	2.20656898041822
did:plc:xtlmsgl62melsu4st2s32bmq	0.00264396724080823	7.92655829188632	1.91392033666854
did:plc:xtncnyd7dl3zhjl72spakuvu	0.00220842783820249	7.72863954619574	2.1778587276629
did:plc:xtqa2gruhurzsidgz6eix4di	0.00376092701802972	7.37278963682239	2.62036577454016
did:plc:xtqcran266uism4qnn7kqubu	0.00545839367326757	7.15324770255062	1.90067780143493
did:plc:xtqdulehh7tawefggfp4z5w4	0.00928699820306576	8.12316067881762	1.75178184081354
did:plc:xts537ho2n3ieln7i3wa25ah	0.00444189712095973	6.71050052708295	2.09469112297318
did:plc:xttivbrkqul226hhd32h764u	0.0132665094574322	8.2030087128609	1.72242718811454
did:plc:xtvoibdj5f5bf5ogd7em76ti	0.0067204301148213	7.92743607393857	1.97502403965737
did:plc:xtzohtmrk5wodrhjcg2x7bux	0.00355482636081333	7.20773049483814	2.03866425157828
did:plc:xu2hs7b4zcyk6jedp3xohhpi	0.00341551926568186	7.18406349222495	2.14701975157028
did:plc:xu2lbfpltg2ikm6unesltyx4	0.00327739905663522	6.7935906214831	1.81803918803083
did:plc:xu2remhspprx2erbggrlrjng	0.00217824535392674	7.20980902111936	2.37956596632548
did:plc:xu2ylacfhcj3m2tqrhzmomgc	0.00387396694246198	7.08580159357103	2.21993302002319
did:plc:xu3h3yifovmiq677timdxi6e	0.0046951182817324	6.93981727468032	1.67620534426549
did:plc:xu3wkjsfdxna4qvqgxvh7mjj	0.0033023864416256	7.17359860872285	2.34686140526302
did:plc:xu4oajbqc4docewjat6b7isy	0.00306122449044737	7.58820287872974	2.43037054387154
did:plc:xu5e2chiyhg4h57nl7ap33xd	0.00629609642029057	7.47918804874248	1.60956271614726
did:plc:xuagr3d2tnx5muwumy6czjff	0.0045325779046495	7.77554037446663	2.01208448868566
did:plc:xubdsiuprfaic2njetnd2g4o	0.00389506243709969	6.0867118467186	2.00016711548588
did:plc:xuc7soq6ptnc6bhv2mxftsrg	0.00457815565747988	7.38809184570589	2.20412050746766
did:plc:xudamt57iiwo2r2afekvg7lh	0.00262046877296033	8.29288404155062	1.84347464182197
did:plc:xudcfpd37d3njncuwngc3lyv	0.0056326418469059	8.29567817402474	1.64311367314872
did:plc:xuftyllc4augiqckf2ga5nrx	0.00323143540371626	7.20767252948907	1.97308899445236
did:plc:xupeee4aouzrwwu2cunpcgnd	0.004969791464382	7.19940118932707	1.78280882377961
did:plc:xurjtu2wa2akyi64gab34ahg	0.00760719225950958	7.32063098874713	2.03300417543346
did:plc:xusfskrja2km2ebmq5b3rofh	0.00484033613524467	6.78555145016494	2.14690323385341
did:plc:xusi2ervqjux7hb4ekb62sx4	0.00499538887252898	8.41400190682748	1.0615254109736
did:plc:xut6e7u7p65izyc34oiuozhv	0.00858614768521964	7.66552295544546	1.68962757115161
did:plc:xuwcwj3czkqw3ebevqfzt3qn	0.00602232667653465	7.23814363450582	1.98030622331054
did:plc:xuww7zrp72rkoosk7mrapuwh	0.00540348382521087	7.00893858332497	1.86153538634234
did:plc:xuxshmza4ur7nrl3vriw5un3	0.0130039011952754	8.0931016958282	1.62495174968379
did:plc:xuxy5l2cd4ygxewknpu2cqkx	0.00658616905275948	7.92665974961672	1.75873556097985
did:plc:xv3t7pulyiachv3nkgyibpgg	0.00457640361741378	6.59487436359937	1.90358029600238
did:plc:xv7fu5a6x2ldq3zrvkewjwxg	0.00349469324402391	6.77203210278247	2.09835608639959
did:plc:xvbkimvhoif3slx3osrculu2	0.00467240097783755	7.58130315721242	1.89752918046313
did:plc:xvbrurvvxukune52nv5ilaum	0.00320175438607811	7.2186749881302	1.93892502865914
did:plc:xveb7vyfw5pitq4r3pds4k4p	0.00659214675465161	8.28994051700815	1.44286161799546
did:plc:xviklffwsiqkyp34i63cgcvi	0.00344403444079524	7.42576778973243	1.72842182836046
did:plc:xvm5gstm64eotj73dkr6l7tz	0.00256654266521269	6.56741457263211	2.3013295913515
did:plc:xvoxfpnspejqno264fmkgaxp	0.00322529893025538	7.87385826940476	1.94212595896437
did:plc:xvtjr54w77fxucj54pn7ch3s	0.00478468899603463	7.93590762307698	2.11232347632154
did:plc:xvv4at2pp4u4josafcplmtxl	0.00600332098813107	7.65026305422439	1.75948401326692
did:plc:xvzzrfy23bkutm5ie5gelvr4	0.00464972101763318	7.55705220310287	2.10405837776524
did:plc:xw6rbauormhfhcl4lsjlw6v6	0.00313504823211579	7.52219063788299	2.25994645051879
did:plc:xw76umeuluugodfldccds4xv	0.00608991581783595	7.65759937931625	1.93467181226067
did:plc:xwchgl7rzwtiker65553adc2	0.00330503162583617	7.24721456747948	2.20477373916054
did:plc:xweglghjgfbbqpw52pb3czlk	0.00580867671129076	7.67900225927502	1.83766400345517
did:plc:xwfblf24hyiuyf6wflubhlfe	0.00261024322725299	6.71989443568875	2.03970337059964
did:plc:xwfcb4rppv3jfmc3w2bk4zre	0.00500978473595455	7.0551729479745	1.67925825727335
did:plc:xwjx3bgc5g67ejh5l2sqaazp	0.00384319754067459	7.41100703483239	2.3228638372433
did:plc:xwly7cjd34o5zuvhwsjn2ql2	0.00914634146629036	7.74807561014528	1.59841939720451
did:plc:xwm3b6r4vgiawdpm4ztvvk4w	0.00591278640274186	7.23812823087105	1.72704206347554
did:plc:xwnooccuvnqebq2oms4gvcc5	0.00864397623247514	8.91061530513641	1.18737091852035
did:plc:xwrojuhparj2raet6tv5vc5v	0.00222465482545476	6.78549718118215	2.17381888932605
did:plc:xwtxr2oq6r2o3f6cdzy34qyi	0.00397530237701259	7.22563098764027	2.22194531977058
did:plc:xwucsxkgg6bsmktdw3srf4u7	0.00424684804270455	6.809451101823	1.75623859107345
did:plc:xwvm6re5ywcdyhr3srkxehyi	0.0052910052916082	8.2803019971856	1.47268511552656
did:plc:xwxkndjc2ko67tsejlu5i5ul	0.0114869176843293	7.77367884180782	2.01437462737243
did:plc:xwxr6a2gatn3g2wpv33sl6gz	0.0041258380611141	7.26262514662151	2.30573471354516
did:plc:xwyvtb4tjx3aftbmxt6wfifq	0.00302349689025295	7.2787774280811	2.40339799998087
did:plc:xwyxfy5z4tfkrfhaj6kxlri2	0.00288616947602847	8.34737322878231	1.59837364064396
did:plc:xx26w2f3mlthueue7x52tl2s	0.0039013817396725	6.90364156192753	1.89942690100641
did:plc:xx4at3byg3oggcqlslx4eghc	0.00302386926593457	6.63700641401092	2.47204293114452
did:plc:xx7rewaiaajr2e2dg4l54bpy	0.00338983050894822	7.8130196905827	2.06548895604624
did:plc:xxas2yvgei52je3sggpcsmer	0.0023772440364548	7.80695583504057	1.74346466520544
did:plc:xxfox3wvvhnkzdrm5l3mzojd	0.00961949551337229	8.75024217702781	1.32646565949523
did:plc:xxipeoe2crpfxfgqii4itme6	0.00300945829764392	7.09050701127538	1.89366548480628
did:plc:xxk4jmdbuvidjc5dcjyife3h	0.00357001190044292	8.59301003354205	1.58729463942206
did:plc:xxpfto2llehm73srnbsg7anc	0.00397971127613688	7.09944011069294	1.82737785294375
did:plc:xxpqfjxoktx6awlefr4txe4d	0.00334965215160566	8.96319584541874	1.2815196950895
did:plc:xxraw6n2fp42shnbnfxubzam	0.00343627276018268	7.00533175640584	1.86797298902195
did:plc:xxt45fhdmkzywcxjpfxnjf2p	0.00895081666201996	7.66053326769642	1.26502325022907
did:plc:xxwbvat5jsysx47qkdi7clsv	0.00339861953026908	7.34509709970886	1.56156458236689
did:plc:xy4p6yruekduglxutslxmfot	0.00707358813587581	7.49789847657442	1.46097273740465
did:plc:xy62xtx7igofu3jc5c4ojmii	0.00740628778826995	7.77559579638638	1.63769474420526
did:plc:xyacyi6pcfkckmd3yrwyoafr	0.00327448747163172	6.78184990909411	2.14589486367444
did:plc:xyad6c6rc543cpalmaeevo34	0.00379248658325115	6.95646530116718	2.36410175471517
did:plc:xycnzs52fqvo3ar5wrxvakpi	0.00478068602926649	7.45438522116743	2.11796646995504
did:plc:xyippsjepzfab4j5dbkqjxul	0.00408049707900195	8.4809185707247	1.49726549258153
did:plc:xyiw7r3hw5vmp7go6p3fd4hj	0.00803212851831154	7.32850624962809	2.05730253517128
did:plc:xyjb3xu4yttrxjij7mo5jwpe	0.00230558148777613	6.60174427825055	1.7712392654478
did:plc:xykxwxvajw5lheu7lb77uiyv	0.00443551761674356	6.7060856039477	1.71019061682481
did:plc:xyp3goc4dry27qnueowvrfjz	0.00296567390221362	7.38009057076084	2.39082928882339
did:plc:xyq7afkv6tq6ojsahrumouwe	0.00395599427352096	7.10824443912961	1.81180603656118
did:plc:xyryqg7vueba63s74dtko7fr	0.00539269911561322	7.34040317948213	2.10844660936833
did:plc:xysxz73upfoho7xt6m43prgr	0.0135672514839286	7.81097620925017	1.44681571339389
did:plc:xyvewgbcfk5zvoklpn6rapbu	0.00449128424147807	6.50064040427508	1.98476126189728
did:plc:xywyho4ewvmamahybifvmznf	0.0023795273062289	6.42334712424048	1.90484351822197
did:plc:xyzlbocbcny36mjw53wuzxh4	0.00317326684595392	7.09403629266857	1.85430933410905
did:plc:xz3ksy7hoteb4k3sbvsiwnvt	0.00811359026781933	8.1301507971976	1.43463316026206
did:plc:xz4jzdbbyluwvblieaewk435	0.00458994262664746	6.80023221880314	1.72624514346989
did:plc:xz54fyuojxhs3j7i7wtvnqzk	0.00422034651386429	6.97704951970104	1.97165932669276
did:plc:xz54nirmdbin3pohxg62nwcd	0.00295438714481417	6.69157147157066	1.85712539191481
did:plc:xz5qa5rtfuysnydbhwvcbvvz	0.00204726251764354	7.50265397615927	2.46516916210535
did:plc:xz7em27mimlqwx4vv7e2ydsr	0.00276109281165113	6.62698176693817	2.42429238753313
did:plc:xz7fs4hbclddi3d6zml66z4k	0.00453583308230727	6.53128608103816	1.91272308019631
did:plc:xzc3p4aktzpsjywvqcszjpgw	0.0043401065301084	7.88310480170337	1.65178989684745
did:plc:xzcvorbijfbjukbtlohumay7	0.00520116261345452	6.95019295524912	2.40029246018154
did:plc:xzdvsmca5ico3bmmjpwpazq5	0.00225700407248954	6.91430996202326	2.05648260697585
did:plc:xzidkzuyj3vnpu7hz2gdouhp	0.00341279280257353	8.24482211204086	1.45729968282364
did:plc:xzkfrj2q5ps7nmwyxocbpeoi	0.00269911314873091	6.54880055656382	2.18370034022223
did:plc:xzkjqutbqk5m2h2jofbzodib	0.00212765957455212	7.09162443929187	2.33234967884814
did:plc:xznpyq3fyylssivussfg5od5	0.00540910647095059	7.19936812804841	1.80613061321338
did:plc:xzpmh6sz6dffdmcotnmvlejd	0.00541755518425146	7.00986847548031	1.74155527030795
did:plc:xzpsgfrajjklbebs6cjlaft2	0.00208165457973046	8.18215771800177	2.07200025535368
did:plc:xzrasnraoa6fzxhfujpsnwqi	0.00418641876525316	7.56147240861945	1.74415687150217
did:plc:xzrziwu7yi6ody5gbwf3orcl	0.00321670058481565	7.11860028736846	2.32463960465136
did:plc:xzui7snkqauddjemxs3yxjxy	0.00384425075178645	7.17019010856718	1.7674711455205
did:plc:xzuyl6fejbrny7wd4szkgmqs	0.00825746348051824	7.7542566781083	1.88080057587225
did:plc:xzvlhsbelmcd4gw7rtypd7yz	0.00425605836997301	7.47426142537316	1.91145882196
did:plc:xzwn6nmjeghmurlvpd3ej6j4	0.00271243280583284	6.96951952671943	2.38554802366138
did:plc:xzyagfnmpoxle6n6lk6iq3bp	0.00487238979195841	7.18869290799077	1.92400190655501
did:plc:y227qdqb3an4ye7forosvzfd	0.00340831629221757	7.29577129407529	2.10515769770165
did:plc:y24hetfdnnfavqozp5rrplf5	0.00214356381232778	6.76902948575191	1.89568884534758
did:plc:y27ayzm3k6s5ldqm3wot2sal	0.00489446313933898	7.88303871375274	2.13340685395565
did:plc:y27odj6mruuhwjaqupmxjjmt	0.00241884596513966	6.4644162667983	2.59017907497622
did:plc:y2bccnal2duju4x4e6bmqivq	0.0114969497960519	8.09501600812627	1.48911624081964
did:plc:y2eh5uumxrzuh6mb5j6bvz7i	0.00210601347857321	7.2857295889362	2.033571614365
did:plc:y2hqdmcufx6vf2x3l2ox5dhs	0.00222302641789826	7.66807364339963	2.34876697876868
did:plc:y2jiuzcj5onafcgkhl23ymbs	0.010115200909745	7.90641451964626	1.62385668794927
did:plc:y2mo6quq5hwza6jocbkmz7wf	0.00443902863711723	8.14615501803861	1.60715190774582
did:plc:y2ong5elqywzzuzocgdmzq4b	0.00427894067329648	7.35715766139221	1.79101147150247
did:plc:y2qfkpnc4qvxuo4qp3xcdf7t	0.00853737113756044	8.07362521342296	1.31190391167745
did:plc:y2vap2w4whyrjbhv25fvc3gd	0.0086565673550797	7.99326019060226	1.16543882011431
did:plc:y2xfal4lnn2542rza5bey33v	0.00477949163671168	7.79143594739006	1.55674203831208
did:plc:y2xgah5lxx75bjkppzcryn33	0.00378240836289825	7.25103029858494	2.02908111618073
did:plc:y2xjq5qgg7c47fndiq42yqjw	0.00497017892717086	7.25156338618233	1.83653286171857
did:plc:y2yeknzjbrddem4vjym6yysi	0.00398393574325921	6.57221138442094	1.78834408351734
did:plc:y2yn3uqmnegqvuesvv5tl6uk	0.00636942675166101	6.82954454845428	1.80278872433745
did:plc:y32tiodkx6zagvmdkre7aqnf	0.00386620792552855	7.12331561727897	1.85637377703023
did:plc:y337kxuuboklxuodwmow53m4	0.0050960407690021	7.853269477485	1.99548368735818
did:plc:y34avshlanvqg2o5tpopnu3e	0.00691642651430563	7.52365327226414	1.94153915927502
did:plc:y34uphasg4kwboxmdnvwh2de	0.00462249614883027	6.53808950408561	1.57509149605177
did:plc:y354byzmbnusaeqqmwuftztd	0.00576893882120324	6.69321451616199	1.68712133028151
did:plc:y3b776cts6vo42j2mn7y7lnp	0.00403200000027691	7.40484883458915	2.06555443892642
did:plc:y3bvwnodxic5eo3sqqoiece5	0.00442862105001332	7.8357001764361	1.90255211153799
did:plc:y3ckarg25pt63tn7bsrazpoj	0.00758921362930008	7.34971143385418	1.83084915337525
did:plc:y3duw3il7br5mvxrkl2hscao	0.00540301151518038	7.15164305031997	1.85267282736413
did:plc:y3dvjnlgnytjs5p6h7b33y6f	0.00369407579732542	6.54822202358517	2.12846692576448
did:plc:y3gjapxc5axubvwrs4czltfc	0.00321163746291851	7.12369032764834	2.17065213819
did:plc:y3gzotp3zbo47eyhqd2z7pv7	0.00337740036716828	7.07156081317686	2.34814344472508
did:plc:y3kvjpmexzez6ihicdbq44q7	0.00267768124218731	6.9618443974853	2.09342921377874
did:plc:y3s465lbdujjpwlzz2remalg	0.00885161891768619	7.69664677669728	1.96539729722293
did:plc:y3t2rg5etihjb3ybn2lhfcfj	0.00597356380483016	7.18033154909043	1.93988275378909
did:plc:y3talbydwm436gjiazuyxfao	0.00319522288000497	7.20565211657157	2.05344971885182
did:plc:y3zfwbb4w7vloyqro4v5j7j5	0.0038047237870017	7.05987926120532	1.89869011276257
did:plc:y46oarzyoeqgbv47yrc5nog6	0.00267569056445539	7.03247967032852	2.1710388213024
